magnitude,protocol,protocolName,startTime,stopTime,startDateTime,stopDateTime,destIp,destinationPort,srcIp,sourcePort,dstPortInvalid,srcPortInvalid,customProps,sourceV6Ip,destinationV6Ip,domainID,domainName,pcapId,pcapIp,pcapEvent,ruleIds,mPCEvent,dstPostNATPort,sourcePreNatPortDescription,sourcePostNatPortDescription,destinationPreNatPortDescription,destinationPostNatPortDescription,dstPreNATPort,srcPostNATPort,srcPreNATPort,dstPostNATIP,dstPreNATIP,srcPostNATIP,srcPreNATIP,identityUsername,identityHostname,identityIpOfHost,identityMAC,identityNetBiosName,identityGroupName,identityExtendedField,hasIdentityFlag,aDEAnomalyDescription,aDEAnomalyCount,deviceDateTime,category,credibility,eventName,deviceEventId,deviceId,deviceName,payloadAsBase64,payloadAsHexOneLine,payloadAsUTF,qid,severity,categoryDescription,relevance,offenseId,offenseName,eventCount,deviceTime,osvbidsDesc,eventDescription,deviceCategory,deviceType,userName,rawEvent,destinationMACAddress,sourcMACAddress,obfuscationProperties,obfuscationNormalizedEventProperties,identity
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:36 PM","Feb 19, 2017, 5:00:36 PM",88.88.88.88,80,82.205.11.18,0,FALSE,FALSE,{URL_File=ui-icons_454545_256x240.png},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:26 PM",8006,10,HTTP 404 - Not Found,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6MjYgd3d3Lmphd3dhbC5wcyBodHRwZDogODIuMjA1LjExLjE4IDIxNy42Ni4yMjYuNjkgLSAtIFsxOS9GZWIvMjAxNzoxNTowMDoyNiArMDIwMF0gIkdFVCAvamF3d2FsX3NjcmlwdHMvdGFic19zY3JpcHRzL2ltYWdlcy91aS1pY29uc180NTQ1NDVfMjU2eDI0MC5wbmcgSFRUUC8xLjEiIDQwNCA4MCAyNjA=,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 36 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 38 32 2e 32 30 35 2e 31 31 2e 31 38 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 36 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 6a 61 77 77 61 6c 5f 73 63 72 69 70 74 73 2f 74 61 62 73 5f 73 63 72 69 70 74 73 2f 69 6d 61 67 65 73 2f 75 69 2d 69 63 6f 6e 73 5f 34 35 34 35 34 35 5f 32 35 36 78 32 34 30 2e 70 6e 67 20 48 54 54 50 2f 31 2e 31 22 20 34 30 34 20 38 30 20 32 36 30,"<142>Feb 19 15:00:26 www.xxxyyy.ps httpd: 82.205.11.18 88.88.88.88 - - [19/Feb/2017:15:00:26 +0200] ""GET /xxxyyy_scripts/tabs_scripts/images/ui-icons_454545_256x240.png HTTP/1.1"" 404 80 260",4500022,1,System Status,10,,,1,1.48751E+12,N/A,,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:38 PM","Feb 19, 2017, 5:00:38 PM",88.88.88.88,80,82.205.70.92,0,FALSE,FALSE,{URL_File=N/A},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:28 PM",8006,10,HTTP 403 - Forbidden,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjggd3d3Lmphd3dhbC5wcyBodHRwZDogODIuMjA1LjcwLjkyIDIxNy42Ni4yMjYuNjkgLSAtIFsxOS9GZWIvMjAxNzoxNTowMDoyOCArMDIwMF0gIkdFVCAvd2ViX2ZpbGVzL2hvbWVfYmcvIEhUVFAvMS4xIiA0MDMgODAgMjIw,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 38 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 38 32 2e 32 30 35 2e 37 30 2e 39 32 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 38 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 77 65 62 5f 66 69 6c 65 73 2f 68 6f 6d 65 5f 62 67 2f 20 48 54 54 50 2f 31 2e 31 22 20 34 30 33 20 38 30 20 32 32 30,"<142>Feb 19 15:00:28 www.xxxyyy.ps httpd: 82.205.70.92 88.88.88.88 - - [19/Feb/2017:15:00:28 +0200] ""GET /web_files/home_bg/ HTTP/1.1"" 403 80 220",4500021,1,System Status,10,,,1,1.48751E+12,N/A,,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:36 PM","Feb 19, 2017, 5:00:36 PM",88.88.88.88,80,46.60.59.11,0,FALSE,FALSE,{URL_File=askagent.js},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:26 PM",18022,10,HTTP 200 - Ok,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6MjYgd3d3Lmphd3dhbC5wcyBodHRwZDogNDYuNjAuNTkuMTEgMjE3LjY2LjIyNi42OSAtIC0gWzE5L0ZlYi8yMDE3OjE1OjAwOjI2ICswMjAwXSAiR0VUIC9hc2tqYXd3YWwvYXNrYWdlbnQuanMgSFRUUC8xLjEiIDIwMCA4MCAyNzA1,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 36 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 34 36 2e 36 30 2e 35 39 2e 31 31 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 36 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 61 73 6b 6a 61 77 77 61 6c 2f 61 73 6b 61 67 65 6e 74 2e 6a 73 20 48 54 54 50 2f 31 2e 31 22 20 32 30 30 20 38 30 20 32 37 30 35,"<142>Feb 19 15:00:26 www.xxxyyy.ps httpd: 46.60.59.11 88.88.88.88 - - [19/Feb/2017:15:00:26 +0200] ""GET /askxxxyyy/askagent.js HTTP/1.1"" 200 80 2705",5250003,1,HTTP In Progress,10,,,1,1.48751E+12,N/A,200 - OK. The client request has succeeded. &nbsp;This class of status codes indicates that the server successfully accepted the client request.,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:38 PM","Feb 19, 2017, 5:00:38 PM",88.88.88.88,80,46.32.210.24,0,FALSE,FALSE,{URL_File=ieupdate.js},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:28 PM",8006,10,HTTP 404 - Not Found,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjggd3d3Lmphd3dhbC5wcyBodHRwZDogNDYuMzIuMjEwLjI0IDIxNy42Ni4yMjYuNjkgLSAtIFsxOS9GZWIvMjAxNzoxNTowMDoyOCArMDIwMF0gIkdFVCAvaWV1cGRhdGUuanMgSFRUUC8xLjEiIDQwNCA4MCAyMDk=,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 38 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 34 36 2e 33 32 2e 32 31 30 2e 32 34 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 38 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 69 65 75 70 64 61 74 65 2e 6a 73 20 48 54 54 50 2f 31 2e 31 22 20 34 30 34 20 38 30 20 32 30 39,"<142>Feb 19 15:00:28 www.xxxyyy.ps httpd: 46.32.210.24 88.88.88.88 - - [19/Feb/2017:15:00:28 +0200] ""GET /ieupdate.js HTTP/1.1"" 404 80 209",4500022,1,System Status,10,,,1,1.48751E+12,N/A,,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:38 PM","Feb 19, 2017, 5:00:38 PM",88.88.88.88,80,141.0.15.225,0,FALSE,FALSE,{URL_File=logo.png},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:28 PM",18022,10,HTTP 200 - Ok,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjggd3d3Lmphd3dhbC5wcyBodHRwZDogMTQxLjAuMTUuMjI1IDIxNy42Ni4yMjYuNjkgLSAtIFsxOS9GZWIvMjAxNzoxNTowMDoyOCArMDIwMF0gIkdFVCAvaW1hZ2VzX3J0bC9sb2dvLnBuZyBIVFRQLzEuMSIgMjAwIDgwIDM3MTE=,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 38 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 31 34 31 2e 30 2e 31 35 2e 32 32 35 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 38 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 69 6d 61 67 65 73 5f 72 74 6c 2f 6c 6f 67 6f 2e 70 6e 67 20 48 54 54 50 2f 31 2e 31 22 20 32 30 30 20 38 30 20 33 37 31 31,"<142>Feb 19 15:00:28 www.xxxyyy.ps httpd: 141.0.15.225 88.88.88.88 - - [19/Feb/2017:15:00:28 +0200] ""GET /images_rtl/logo.png HTTP/1.1"" 200 80 3711",5250003,1,HTTP In Progress,10,,,1,1.48751E+12,N/A,200 - OK. The client request has succeeded. &nbsp;This class of status codes indicates that the server successfully accepted the client request.,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:38 PM","Feb 19, 2017, 5:00:38 PM",88.88.88.88,80,46.32.210.24,0,FALSE,FALSE,{URL_File=roaming.png},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:28 PM",8006,10,HTTP 304 - Not Modified,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjggd3d3Lmphd3dhbC5wcyBodHRwZDogNDYuMzIuMjEwLjI0IDIxNy42Ni4yMjYuNjkgLSAtIFsxOS9GZWIvMjAxNzoxNTowMDoyOCArMDIwMF0gIkdFVCAvaW1hZ2VzX3J0bC9zbGlkZXIvcm9hbWluZy5wbmcgSFRUUC8xLjEiIDMwNCA4MCAt,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 38 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 34 36 2e 33 32 2e 32 31 30 2e 32 34 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 38 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 69 6d 61 67 65 73 5f 72 74 6c 2f 73 6c 69 64 65 72 2f 72 6f 61 6d 69 6e 67 2e 70 6e 67 20 48 54 54 50 2f 31 2e 31 22 20 33 30 34 20 38 30 20 2d,"<142>Feb 19 15:00:28 www.xxxyyy.ps httpd: 46.32.210.24 88.88.88.88 - - [19/Feb/2017:15:00:28 +0200] ""GET /images_rtl/slider/roaming.png HTTP/1.1"" 304 80 -",4500014,1,System Status,10,,,1,1.48751E+12,N/A,,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:39 PM","Feb 19, 2017, 5:00:39 PM",88.88.88.88,80,82.205.70.92,0,FALSE,FALSE,{URL_File=roaming.png},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:28 PM",18022,10,HTTP 200 - Ok,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjggd3d3Lmphd3dhbC5wcyBodHRwZDogODIuMjA1LjcwLjkyIDIxNy42Ni4yMjYuNjkgLSAtIFsxOS9GZWIvMjAxNzoxNTowMDoyOCArMDIwMF0gIkdFVCAvaW1hZ2VzX3J0bC9zbGlkZXIvcm9hbWluZy5wbmcgSFRUUC8xLjEiIDIwMCA4MCAzMzI3,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 38 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 38 32 2e 32 30 35 2e 37 30 2e 39 32 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 38 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 69 6d 61 67 65 73 5f 72 74 6c 2f 73 6c 69 64 65 72 2f 72 6f 61 6d 69 6e 67 2e 70 6e 67 20 48 54 54 50 2f 31 2e 31 22 20 32 30 30 20 38 30 20 33 33 32 37,"<142>Feb 19 15:00:28 www.xxxyyy.ps httpd: 82.205.70.92 88.88.88.88 - - [19/Feb/2017:15:00:28 +0200] ""GET /images_rtl/slider/roaming.png HTTP/1.1"" 200 80 3327",5250003,1,HTTP In Progress,10,,,1,1.48751E+12,N/A,200 - OK. The client request has succeeded. &nbsp;This class of status codes indicates that the server successfully accepted the client request.,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:39 PM","Feb 19, 2017, 5:00:39 PM",88.88.88.88,80,163.172.68.122,0,FALSE,FALSE,{URL_File=index.php?page=section&pid=4125&section_parent=120&catid=1&langid=1&type=Desktop},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:29 PM",18022,10,HTTP 200 - Ok,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjkgd3d3Lmphd3dhbC5wcyBodHRwZDogMTYzLjE3Mi42OC4xMjIgMjE3LjY2LjIyNi42OSAtIC0gWzE5L0ZlYi8yMDE3OjE1OjAwOjI5ICswMjAwXSAiR0VUIC9pbmRleC5waHA/cGFnZT1zZWN0aW9uJnBpZD00MTI1JnNlY3Rpb25fcGFyZW50PTEyMCZjYXRpZD0xJmxhbmdpZD0xJnR5cGU9RGVza3RvcCBIVFRQLzEuMSIgMjAwIDgwIDE4MTM0NA==,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 39 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 31 36 33 2e 31 37 32 2e 36 38 2e 31 32 32 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 39 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 69 6e 64 65 78 2e 70 68 70 3f 70 61 67 65 3d 73 65 63 74 69 6f 6e 26 70 69 64 3d 34 31 32 35 26 73 65 63 74 69 6f 6e 5f 70 61 72 65 6e 74 3d 31 32 30 26 63 61 74 69 64 3d 31 26 6c 61 6e 67 69 64 3d 31 26 74 79 70 65 3d 44 65 73 6b 74 6f 70 20 48 54 54 50 2f 31 2e 31 22 20 32 30 30 20 38 30 20 31 38 31 33 34 34,"<142>Feb 19 15:00:29 www.xxxyyy.ps httpd: 163.172.68.122 88.88.88.88 - - [19/Feb/2017:15:00:29 +0200] ""GET /index.php?page=section&pid=4125&section_parent=120&catid=1&langid=1&type=Desktop HTTP/1.1"" 200 80 181344",5250003,1,HTTP In Progress,10,,,1,1.48751E+12,N/A,200 - OK. The client request has succeeded. &nbsp;This class of status codes indicates that the server successfully accepted the client request.,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:39 PM","Feb 19, 2017, 5:00:39 PM",88.88.88.88,80,46.32.210.24,0,FALSE,FALSE,{URL_File=Untitled-1.png},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:29 PM",8006,10,HTTP 304 - Not Modified,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjkgd3d3Lmphd3dhbC5wcyBodHRwZDogNDYuMzIuMjEwLjI0IDIxNy42Ni4yMjYuNjkgLSAtIFsxOS9GZWIvMjAxNzoxNTowMDoyOSArMDIwMF0gIkdFVCAvaW1hZ2VzX3J0bC9zbGlkZXIvVW50aXRsZWQtMS5wbmcgSFRUUC8xLjEiIDMwNCA4MCAt,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 39 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 34 36 2e 33 32 2e 32 31 30 2e 32 34 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 39 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 69 6d 61 67 65 73 5f 72 74 6c 2f 73 6c 69 64 65 72 2f 55 6e 74 69 74 6c 65 64 2d 31 2e 70 6e 67 20 48 54 54 50 2f 31 2e 31 22 20 33 30 34 20 38 30 20 2d,"<142>Feb 19 15:00:29 www.xxxyyy.ps httpd: 46.32.210.24 88.88.88.88 - - [19/Feb/2017:15:00:29 +0200] ""GET /images_rtl/slider/Untitled-1.png HTTP/1.1"" 304 80 -",4500014,1,System Status,10,,,1,1.48751E+12,N/A,,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:39 PM","Feb 19, 2017, 5:00:39 PM",88.88.88.88,80,82.205.70.92,0,FALSE,FALSE,{URL_File=points.png},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:29 PM",18022,10,HTTP 200 - Ok,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjkgd3d3Lmphd3dhbC5wcyBodHRwZDogODIuMjA1LjcwLjkyIDIxNy42Ni4yMjYuNjkgLSAtIFsxOS9GZWIvMjAxNzoxNTowMDoyOSArMDIwMF0gIkdFVCAvaW1hZ2VzX3J0bC9zbGlkZXIvcG9pbnRzLnBuZyBIVFRQLzEuMSIgMjAwIDgwIDMxMDc=,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 39 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 38 32 2e 32 30 35 2e 37 30 2e 39 32 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 39 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 69 6d 61 67 65 73 5f 72 74 6c 2f 73 6c 69 64 65 72 2f 70 6f 69 6e 74 73 2e 70 6e 67 20 48 54 54 50 2f 31 2e 31 22 20 32 30 30 20 38 30 20 33 31 30 37,"<142>Feb 19 15:00:29 www.xxxyyy.ps httpd: 82.205.70.92 88.88.88.88 - - [19/Feb/2017:15:00:29 +0200] ""GET /images_rtl/slider/points.png HTTP/1.1"" 200 80 3107",5250003,1,HTTP In Progress,10,,,1,1.48751E+12,N/A,200 - OK. The client request has succeeded. &nbsp;This class of status codes indicates that the server successfully accepted the client request.,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:39 PM","Feb 19, 2017, 5:00:39 PM",88.88.88.88,80,46.32.210.24,0,FALSE,FALSE,{URL_File=points.png},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"122,510,121,008,100,000,000,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:29 PM",8006,10,HTTP 304 - Not Modified,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjkgd3d3Lmphd3dhbC5wcyBodHRwZDogNDYuMzIuMjEwLjI0IDIxNy42Ni4yMjYuNjkgLSAtIFsxOS9GZWIvMjAxNzoxNTowMDoyOSArMDIwMF0gIkdFVCAvaW1hZ2VzX3J0bC9zbGlkZXIvcG9pbnRzLnBuZyBIVFRQLzEuMSIgMzA0IDgwIC0=,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 39 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 34 36 2e 33 32 2e 32 31 30 2e 32 34 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 39 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 69 6d 61 67 65 73 5f 72 74 6c 2f 73 6c 69 64 65 72 2f 70 6f 69 6e 74 73 2e 70 6e 67 20 48 54 54 50 2f 31 2e 31 22 20 33 30 34 20 38 30 20 2d,"<142>Feb 19 15:00:29 www.xxxyyy.ps httpd: 46.32.210.24 88.88.88.88 - - [19/Feb/2017:15:00:29 +0200] ""GET /images_rtl/slider/points.png HTTP/1.1"" 304 80 -",4500014,1,System Status,10,,,1,1.48751E+12,N/A,,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
6,6,tcp_ip,1.48751E+12,1.48752E+12,"Feb 19, 2017, 3:00:39 PM","Feb 19, 2017, 5:00:39 PM",88.88.88.88,80,217.66.226.252,0,FALSE,FALSE,{URL_File=N/A},0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0,0,Default Domain,unknown,unknown,FALSE,"1,225,101,410,121,000,000,000,000,000,000,000,000,000",FALSE,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0.0.0.0,N/A,N/A,N/A,N/A,FALSE,N/A,N/A,"Feb 19, 2017, 3:00:29 PM",18022,10,HTTP 200 - Ok,0,105,Had_Apache @ www.xxxyyy.ps,PDE0Mj5GZWIgMTkgMTU6MDA6Mjkgd3d3Lmphd3dhbC5wcyBodHRwZDogMjE3LjY2LjIyNi4yNTIgMjE3LjY2LjIyNi42OSAtIC0gWzE5L0ZlYi8yMDE3OjE1OjAwOjI5ICswMjAwXSAiR0VUIC8iIDIwMCA4MCAxODQ5OA==,3c 31 34 32 3e 46 65 62 20 31 39 20 31 35 3a 30 30 3a 32 39 20 77 77 77 2e 6a 61 77 77 61 6c 2e 70 73 20 68 74 74 70 64 3a 20 32 31 37 2e 36 36 2e 32 32 36 2e 32 35 32 20 32 31 37 2e 36 36 2e 32 32 36 2e 36 39 20 2d 20 2d 20 5b 31 39 2f 46 65 62 2f 32 30 31 37 3a 31 35 3a 30 30 3a 32 39 20 2b 30 32 30 30 5d 20 22 47 45 54 20 2f 22 20 32 30 30 20 38 30 20 31 38 34 39 38,"<142>Feb 19 15:00:29 www.xxxyyy.ps httpd: 217.66.226.252 88.88.88.88 - - [19/Feb/2017:15:00:29 +0200] ""GET /"" 200 80 18498",5250003,1,HTTP In Progress,8,,,1,1.48751E+12,N/A,200 - OK. The client request has succeeded. &nbsp;This class of status codes indicates that the server successfully accepted the client request.,3,10,N/A,FALSE,00:00:00:00:00:00,00:00:00:00:00:00,null,null,null
